,home,season_hits_for,season_hits_against,season_runs_for,season_runs_against,season_errors,season_wins,ml_odds,rl_odds,ml_win,rl_win
552,1,100,110,57,68,6,3,-119,175,1,1
553,1,92,107,36,63,13,1,115,-148,0,0
554,0,84,85,49,48,6,4,114,-205,0,0
555,0,90,66,44,38,5,5,-125,128,1,0
556,0,50,52,21,48,9,1,180,-130,0,0
557,0,71,41,39,19,4,6,-150,110,0,0
558,1,90,103,56,72,8,4,-134,140,0,0
559,0,79,62,31,22,5,7,165,-130,1,1
560,1,53,70,25,35,3,2,-130,165,1,1
561,0,70,86,38,56,7,2,128,-175,0,0
562,0,66,51,24,24,3,4,106,-210,0,0
563,1,56,75,22,46,8,3,-116,180,1,1
564,1,44,38,23,15,2,4,-108,185,0,0
565,0,81,76,29,33,4,4,-102,-215,1,1
566,1,67,64,28,30,7,4,135,-130,1,1
567,1,36,56,15,21,1,2,-210,110,1,1
568,0,34,41,15,21,3,2,-119,135,1,1
569,0,83,69,40,31,8,7,115,-185,0,0
570,0,116,107,55,62,8,5,119,-160,1,1
571,0,64,46,37,26,7,3,160,-140,0,0
572,1,34,57,11,28,3,1,-143,155,1,0
573,1,104,113,55,45,4,5,-180,120,1,0
574,0,88,73,58,39,14,5,109,-205,0,0
575,1,67,70,30,31,6,5,-124,175,1,1
576,1,77,83,45,49,4,6,109,-155,0,0
577,1,76,73,47,37,5,5,-185,110,0,0
578,1,118,121,69,75,6,4,115,-150,0,0
579,1,96,113,36,64,15,1,200,111,0,0
580,0,89,90,49,50,6,4,109,-210,0,0
581,0,96,70,45,38,5,6,-230,-131,1,1
582,0,58,62,24,53,9,1,135,-165,0,0
583,0,83,46,42,23,4,6,-120,135,0,0
584,1,99,112,57,78,8,4,138,-115,0,0
585,1,37,43,29,16,5,4,-230,-115,1,0
586,0,90,76,38,27,5,8,-125,128,1,1
587,1,65,80,32,38,5,3,119,-135,0,0
588,0,80,90,40,59,7,2,-147,110,0,0
589,0,70,59,25,30,3,4,-127,130,0,0
590,1,64,79,28,47,9,4,117,-150,1,1
591,1,51,46,25,18,2,4,-315,-140,0,0
592,0,89,83,32,35,5,5,265,120,1,1
593,0,51,91,28,51,7,3,200,-105,0,0
594,1,72,76,32,33,8,5,110,-155,1,1
595,1,46,64,20,24,2,3,-150,145,1,0
596,0,44,44,18,22,4,3,-115,145,0,0
597,0,93,81,43,38,8,7,-134,115,1,1
598,0,78,70,38,44,6,4,170,-125,1,1
599,0,125,116,61,63,8,6,-153,-105,1,1
600,0,75,58,41,31,7,3,185,-120,0,0
601,1,38,67,14,30,3,2,132,-130,1,1
602,1,116,124,60,49,4,6,-215,100,1,0
603,0,99,91,65,51,15,5,-125,130,1,1
604,1,72,75,32,31,6,6,-119,180,1,1
605,1,80,93,46,52,4,6,105,-165,1,1
606,1,90,84,52,44,5,5,115,-148,0,0
607,1,78,65,41,24,3,8,-200,105,0,0
608,1,123,132,71,83,6,4,-119,170,0,0
609,0,49,56,25,29,3,3,180,-115,0,0
610,0,98,97,50,53,6,4,105,-210,1,1
611,1,86,89,46,52,3,4,-210,-105,1,1
612,0,68,70,27,57,9,1,175,-125,0,0
613,0,89,60,47,29,4,6,-105,155,1,0
614,1,107,124,61,87,8,4,-118,160,0,0
615,0,105,80,48,28,5,9,110,-185,1,1
616,1,71,90,33,43,5,3,-101,-170,1,1
617,0,83,103,41,70,8,2,118,-185,1,1
618,0,79,73,29,39,4,4,117,-205,0,0
619,1,78,88,37,51,9,5,-127,175,1,1
620,1,57,57,28,24,2,4,-161,135,0,0
621,0,100,89,38,38,6,6,146,-155,1,1
622,1,86,82,38,38,8,6,-105,-175,0,0
623,1,54,74,24,27,3,4,-205,105,1,1
624,0,50,57,19,32,4,3,109,-200,0,0
625,0,103,87,48,39,8,8,-109,150,0,0
626,0,87,77,42,47,7,5,182,-125,1,1
627,0,137,124,70,67,9,7,108,-180,1,1
628,0,82,62,41,32,7,3,172,-130,0,0
629,1,51,70,25,31,4,3,-133,165,0,0
630,1,120,131,61,49,4,7,-202,110,1,1
631,0,110,96,73,53,15,6,109,-200,1,1
632,1,79,84,35,32,6,7,-115,180,0,0
633,1,93,99,56,53,4,7,-119,170,1,0
634,1,94,99,53,54,6,5,-120,165,0,0
635,1,85,74,44,28,3,8,-212,105,0,0
636,1,133,146,75,94,7,4,112,-155,1,1
637,0,55,67,29,38,3,3,175,-125,1,1
638,1,74,55,32,19,3,7,-148,140,1,1
639,1,97,95,55,56,4,5,-195,105,0,0
640,1,44,47,33,19,5,5,-365,-150,1,1
641,0,112,84,52,28,5,10,133,-160,0,0
642,1,80,98,42,47,5,4,-125,164,1,1
643,1,59,65,28,26,2,4,-120,185,0,0
644,0,108,91,40,38,6,7,110,-215,1,1
645,0,55,98,31,55,8,3,305,130,0,0
646,0,111,96,52,48,10,8,115,-184,0,0
647,0,94,79,45,47,7,6,125,-185,1,1
648,0,124,106,84,57,16,7,-122,135,0,0
649,1,87,81,44,31,4,8,-140,165,0,0
650,1,139,149,78,94,8,5,-142,150,0,0
651,0,67,77,34,41,5,4,250,-105,0,0
652,1,89,65,42,21,3,8,-114,180,1,1
653,1,107,107,58,61,4,5,111,-155,1,1
654,0,75,75,29,62,12,1,136,-165,0,0
655,0,99,69,53,34,6,7,-195,-110,0,0
656,0,75,72,43,37,5,5,127,-170,1,1
657,1,52,53,40,21,7,6,-290,-115,1,1
658,0,122,99,54,38,6,10,104,-210,0,0
659,0,96,89,47,40,7,6,115,-200,1,1
660,0,92,113,48,74,8,3,-115,145,0,0
661,0,89,78,31,43,4,4,131,-174,0,0
662,0,78,73,35,29,3,5,-140,104,0,0
663,1,67,74,31,31,2,4,-175,119,0,0
664,0,117,99,45,41,7,8,106,-200,1,1
665,1,90,105,48,62,9,5,-116,170,0,0
666,1,95,92,43,44,10,6,-125,170,0,0
667,1,59,81,29,29,5,5,-141,155,1,1
668,0,57,62,21,35,4,3,-121,135,0,0
669,1,67,91,26,39,8,3,105,-165,1,1
670,1,64,87,24,44,5,5,175,-110,1,1
671,1,81,56,40,32,5,5,-151,145,1,1
672,0,91,78,50,45,8,3,155,-139,1,1
673,1,61,79,29,38,5,3,-146,154,1,0
674,0,75,81,44,44,6,4,126,-175,0,0
675,1,87,65,53,32,5,5,130,-135,0,0
676,1,83,87,36,35,6,7,-124,175,0,0
677,1,98,106,59,55,4,8,125,-124,1,1
678,0,82,87,38,39,5,5,114,-205,1,1
679,0,73,59,38,21,2,6,-145,115,1,0
680,1,144,161,78,103,8,5,-210,104,0,0
681,1,97,71,48,24,3,9,-171,120,0,0
682,1,115,113,62,63,4,6,-119,170,1,1
683,0,81,82,30,66,12,1,175,-119,0,0
684,0,105,79,56,38,7,7,-119,140,0,0
685,0,87,77,52,37,5,6,180,-123,1,1
686,0,128,107,57,44,8,10,151,-140,1,1
687,0,114,96,56,42,7,7,-116,140,1,1
688,0,99,124,52,81,9,3,100,-210,0,0
689,0,95,79,31,44,4,4,-111,150,0,0
690,0,88,81,37,33,3,5,-107,-210,0,0
691,1,73,83,32,36,3,4,-195,105,0,0
692,0,127,103,51,44,9,9,-121,135,1,1
693,1,94,115,51,68,9,5,111,-155,0,0
694,1,102,110,45,53,10,6,106,-160,0,0
695,1,71,90,42,30,6,6,-171,128,1,0
696,0,63,70,23,39,5,3,109,-200,0,0
697,1,78,98,33,43,8,4,-110,180,1,1
698,1,74,93,28,47,5,6,109,-160,1,1
699,1,88,62,44,33,5,6,-205,-101,1,1
700,0,100,84,55,46,8,4,175,-125,1,1
701,1,62,85,30,38,7,4,101,-170,1,1
702,0,84,93,45,57,6,4,151,-148,0,0
703,1,97,72,57,37,5,5,-146,160,0,0
704,1,92,94,37,41,6,7,-124,170,1,0
705,1,106,116,63,57,4,9,-103,180,1,1
706,0,89,96,44,40,5,6,114,-200,0,0
707,0,80,69,43,25,3,7,131,-180,1,1
708,1,149,174,80,108,9,5,-105,185,0,0
709,0,74,84,35,47,5,4,175,-118,1,1
710,1,111,81,55,32,5,9,100,-170,0,0
711,1,129,118,70,63,5,7,-167,120,1,0
712,0,87,92,31,71,12,1,135,-160,1,1
713,0,114,86,59,42,7,7,-125,140,0,0
714,0,100,82,57,39,5,7,-105,-215,1,1
715,1,59,60,46,22,7,7,-205,-102,0,0
716,0,138,121,65,51,10,11,-110,150,1,1
717,0,120,103,60,43,8,8,126,-170,1,1
718,0,103,129,52,83,9,3,137,-160,1,1
719,0,100,86,31,50,4,4,107,-205,1,1
720,0,97,93,39,40,5,5,105,-210,1,1
721,1,77,92,34,41,3,4,-290,-113,1,0
722,0,141,110,58,49,9,10,-110,140,0,0
723,1,101,129,56,75,10,5,100,-160,1,1
724,1,109,116,46,57,12,6,-141,150,0,0
725,1,79,96,48,35,7,7,-124,185,0,0
726,0,68,84,23,47,5,3,152,-140,0,0
727,1,83,102,35,43,8,5,-152,140,0,0
728,1,81,102,32,50,5,7,115,-160,1,1
729,1,98,68,49,34,7,7,-150,140,0,0
730,0,109,88,60,48,8,5,250,-106,0,0
731,1,69,90,36,38,7,5,-117,175,0,0
732,0,90,101,50,63,6,4,114,-215,1,1
733,1,105,78,58,43,8,5,106,-170,0,0
734,1,101,97,41,44,7,8,109,-160,0,0
735,1,118,125,70,59,4,10,-115,180,0,0
736,0,92,105,47,44,6,6,-119,140,1,1
737,0,86,77,49,26,4,8,-116,150,1,1
738,0,79,90,39,50,6,5,170,-125,0,0
739,1,95,116,56,69,8,8,150,-110,0,0
740,0,107,93,63,42,6,8,-118,150,0,0
741,0,129,79,90,35,5,10,129,-175,1,1
742,1,83,107,38,40,7,4,-176,120,0,0
743,1,93,84,46,31,4,8,-122,175,0,0
744,0,112,106,48,46,6,6,-104,-200,0,0
745,1,119,145,70,80,10,6,-106,170,1,1
746,0,89,103,34,53,6,1,156,-140,1,1
747,1,89,104,49,41,7,7,-200,105,1,1
748,1,91,104,36,45,8,5,-108,185,0,0
749,0,100,83,48,47,7,7,150,-150,0,0
750,1,107,76,54,40,11,7,-144,155,0,0
751,1,88,130,35,75,10,4,108,-170,1,1
752,0,105,80,64,38,8,8,-102,-215,1,1
753,0,98,111,56,64,6,5,-170,-110,1,1
754,1,111,89,59,49,8,5,-170,130,1,1
755,0,83,75,36,31,6,4,145,-140,1,1
756,1,98,106,53,58,6,5,-160,120,0,0
757,0,97,83,55,27,4,9,112,-205,1,1
758,0,91,81,40,30,8,7,-121,140,0,0
759,0,88,98,40,54,6,5,200,-120,1,1
760,1,119,94,56,39,5,9,-113,180,1,1
761,0,109,78,56,42,6,7,128,-170,0,0
762,1,103,130,62,78,8,8,119,-145,0,0
763,1,64,76,32,43,5,3,-129,160,1,1
764,0,116,99,64,44,6,8,100,-215,0,0
765,0,140,86,97,37,5,11,-173,-110,1,1
766,1,61,62,30,25,6,6,-143,150,1,1
767,0,134,114,66,48,8,9,119,-180,0,0
768,1,88,115,40,46,7,4,-156,125,1,1
769,1,98,93,46,33,4,8,-119,170,1,0
770,0,123,120,53,54,7,6,-132,125,0,0
771,0,129,101,71,56,10,8,132,-160,1,1
772,1,76,75,34,45,5,2,111,-160,1,1
773,1,133,156,78,85,10,7,117,-145,1,1
774,0,97,108,40,55,6,2,141,-145,0,0
775,1,97,113,53,42,7,8,-230,100,0,0
776,0,77,98,30,55,7,3,103,-210,0,0
777,1,97,116,39,49,9,5,-117,170,0,0
778,0,108,97,51,57,8,7,154,-150,1,1
779,1,114,87,56,47,13,7,153,-110,0,0
780,1,94,139,37,76,10,5,-110,185,1,1
781,0,117,86,68,41,8,9,107,-200,1,1
782,0,112,119,65,70,6,6,-129,125,1,1
783,1,125,97,69,52,8,6,-174,130,0,0
784,1,105,102,42,49,8,8,-147,140,0,0
785,0,90,82,38,32,6,5,163,-120,0,0
786,1,105,113,54,60,6,5,-183,100,1,1
787,0,106,88,57,27,4,10,109,-200,0,0
788,0,100,89,44,37,9,7,156,-145,0,0
789,0,96,99,43,54,7,6,175,-140,0,0
790,1,124,101,60,40,5,10,-129,155,0,0
791,0,113,83,57,46,6,7,109,-200,1,1
792,1,106,140,63,81,8,8,-111,185,1,1
793,1,74,88,39,46,5,4,-185,110,1,1
794,0,121,108,67,50,6,8,-120,135,1,1
795,0,151,89,104,38,6,12,-127,140,1,1
796,1,66,66,34,26,6,7,-119,170,0,0
797,0,146,124,69,55,8,9,165,-130,0,0
798,1,93,122,46,50,8,5,-162,135,1,1
799,1,109,105,53,39,4,9,135,-130,0,0
800,0,132,127,57,59,7,6,-145,110,1,1
801,0,142,109,81,61,10,9,145,-160,0,0
802,1,84,84,41,49,5,3,-176,125,1,0
803,1,140,165,83,89,10,8,130,-130,0,0
804,0,104,113,44,61,6,2,147,-155,0,0
805,1,98,121,53,45,7,8,-195,120,1,1
806,0,84,103,31,59,9,3,119,-175,1,1
807,1,103,129,41,57,9,5,101,-170,0,0
808,0,113,100,52,57,8,8,145,-165,0,0
809,1,117,98,57,54,13,7,117,-160,0,0
810,1,103,144,43,79,10,6,110,-155,0,0
811,0,130,92,76,43,8,10,-111,150,1,0
812,0,122,122,68,71,6,7,101,-215,0,0
813,1,128,102,69,53,8,6,-160,145,1,0
814,1,113,115,47,59,9,8,-160,140,1,1
815,0,96,91,39,35,6,5,170,-119,0,0
816,1,114,119,57,61,7,6,-200,-101,1,0
817,0,118,99,63,34,4,10,-150,110,1,1
818,0,109,97,47,41,10,7,117,-200,0,0
819,1,131,111,60,47,6,10,-107,185,1,0
820,0,124,86,62,48,6,8,-105,-210,1,1
821,1,116,149,70,85,8,9,-110,185,1,1
822,1,79,93,43,46,5,5,-127,160,1,1
823,0,129,111,69,50,6,9,118,-200,1,1
824,1,65,65,49,26,8,7,-142,165,1,1
825,1,69,77,36,31,6,7,-105,180,0,0
826,0,151,129,69,59,8,9,117,-180,0,0
827,1,107,131,62,54,8,6,-133,155,0,0
828,1,92,93,45,52,5,4,-132,170,1,1
829,0,61,106,33,62,10,3,100,-215,0,0
830,0,112,98,59,31,4,8,-200,-130,0,0
831,0,94,110,38,59,9,4,-103,-215,0,0
832,0,119,110,56,62,8,8,165,-130,0,0
833,1,106,152,43,81,11,6,170,110,1,1
834,0,146,103,85,51,10,11,118,-175,1,1
835,1,136,140,74,58,4,8,-128,170,0,0
836,1,138,108,74,57,8,7,-185,110,1,1
837,0,104,98,42,39,6,5,170,-125,0,0
838,1,121,127,61,64,7,7,-200,105,1,1
839,0,134,104,76,36,5,11,127,-185,0,0
840,0,114,106,47,45,10,7,-164,-110,1,1
841,1,104,126,40,75,15,1,149,-110,0,0
842,0,136,94,69,51,6,9,-104,150,0,0
843,1,125,159,79,90,8,10,-129,160,1,1
844,1,95,98,52,50,6,6,-138,155,1,1
845,0,146,127,86,57,6,10,175,-130,0,0
846,1,73,68,54,28,8,8,-103,-170,1,1
847,1,77,89,39,38,6,7,-131,160,1,1
848,1,91,104,49,50,5,5,-113,180,0,0
849,1,115,143,65,60,8,6,102,-160,1,1
850,0,111,94,35,51,4,5,123,-175,0,0
851,1,83,98,41,53,9,6,119,-145,0,0
852,0,150,119,86,69,11,9,119,-185,0,0
853,1,101,98,49,52,5,5,-140,160,1,1
854,0,71,115,38,71,11,3,119,-180,0,0
855,0,113,127,48,77,7,2,116,-180,0,0
856,0,116,109,62,36,5,8,-160,110,0,0
857,1,102,114,51,57,6,5,-106,-170,1,1
858,0,124,117,56,66,8,8,125,-180,0,0
859,0,152,142,79,75,9,8,117,-200,1,1
860,1,117,156,48,84,11,7,145,-130,1,1
861,0,158,111,91,54,10,12,-112,140,0,0
862,1,152,157,81,75,6,8,-205,110,1,1
863,1,145,113,78,57,9,8,-127,170,0,0
864,0,68,72,35,36,6,3,-134,125,1,1
865,0,113,113,44,51,6,5,103,-210,1,1
866,1,136,136,73,66,8,8,-129,165,1,1
867,0,137,112,78,41,5,11,-107,150,0,0
868,0,124,116,54,47,11,8,111,-205,1,1
869,1,114,136,42,82,17,1,-121,175,0,0
870,1,138,115,61,47,6,11,-120,175,1,1
871,1,146,124,66,49,6,12,115,-150,0,0
872,0,149,100,71,54,6,9,-155,111,0,0
873,1,131,167,84,91,8,11,-112,180,0,0
874,1,104,107,59,51,6,7,-101,-170,0,0
875,0,154,136,90,63,6,10,165,-135,0,0
876,1,82,77,62,34,8,9,-145,150,1,1
877,1,91,96,49,42,6,8,-210,100,1,1
878,1,93,114,50,55,5,5,-104,-165,0,0
879,1,123,148,71,63,8,7,-164,125,0,0
880,0,120,103,36,58,4,5,-109,150,1,1
881,1,91,109,43,58,9,6,115,-150,0,0
882,0,160,124,88,74,11,9,-150,106,1,1
883,1,111,110,55,56,5,6,-133,165,0,0
884,0,79,121,39,76,11,3,102,-210,1,1
885,0,120,141,52,87,8,2,180,-120,0,0
886,0,119,117,62,38,5,8,-133,125,1,1
887,1,108,127,54,59,6,6,140,-131,1,1
888,0,117,107,55,55,10,8,110,-205,0,0
889,0,126,115,57,60,11,8,-125,130,1,1
890,0,136,127,60,72,9,8,118,-185,1,1
891,0,160,149,83,77,10,9,125,-175,0,0
892,1,125,159,50,84,11,8,118,-145,0,0
893,0,163,119,94,60,11,12,149,-145,1,1
894,1,161,165,87,79,7,9,-185,115,1,0
895,1,152,121,80,61,9,8,-140,155,1,1
896,0,79,80,40,38,7,4,-125,130,1,1
897,0,123,115,49,52,7,6,-106,145,1,1
898,1,141,146,78,68,8,9,135,-126,0,0
899,0,146,121,84,49,5,11,130,-170,0,0
900,0,134,120,58,49,11,9,-140,110,1,1
901,1,118,146,44,86,18,1,125,-130,0,0
902,1,153,139,70,57,6,12,-155,130,1,1
903,0,155,111,73,62,6,9,104,-210,1,1
904,1,142,182,91,104,11,11,109,-160,0,0
905,1,110,119,59,58,6,7,-129,165,1,0
906,0,166,143,91,65,6,10,175,-130,1,1
907,1,93,83,70,39,9,10,-230,-110,1,0
908,1,104,100,56,44,6,9,-195,110,1,1
909,1,104,124,55,65,5,5,-129,150,0,0
910,1,131,159,73,66,9,7,101,180,1,1
911,0,132,109,43,58,4,6,119,-185,0,0
912,1,98,117,45,62,11,6,-124,175,0,0
913,0,167,133,94,76,11,10,140,-150,1,1
914,1,121,115,58,60,6,6,109,-160,0,0
915,0,94,132,52,83,13,4,-119,140,1,0
916,0,124,154,54,94,8,2,175,-130,0,0
917,0,128,125,68,41,5,9,-150,110,1,0
918,1,119,133,62,61,7,7,-114,180,0,0
919,0,141,122,65,64,12,9,140,-150,0,0
920,0,141,137,64,75,9,9,-119,140,1,0
921,0,171,158,87,83,10,9,105,-215,1,1
922,1,133,168,53,90,11,8,135,-130,0,0
923,0,174,127,97,62,11,13,-111,-210,0,0
924,1,168,177,89,80,7,10,-195,110,0,0
925,1,161,132,86,65,10,9,-115,185,0,0
926,0,87,87,44,40,8,5,114,-205,1,1
927,0,133,126,59,57,7,7,119,-170,1,1
928,1,150,153,80,74,10,9,-155,130,0,0
929,0,152,132,89,57,5,11,200,-110,0,0
930,0,143,131,63,52,11,10,151,-135,1,1
931,1,143,127,78,70,5,8,-130,155,1,1
932,1,148,189,95,109,11,11,111,-160,1,1
933,0,118,90,60,44,7,7,-113,145,0,0
934,1,125,139,69,96,8,4,-171,115,0,0
935,0,151,129,72,52,10,12,106,-200,1,1
936,0,156,145,73,68,9,9,185,-115,0,0
937,1,140,164,78,67,9,8,103,-165,1,1
938,0,141,117,47,63,6,6,115,-180,0,0
939,1,80,95,35,41,3,5,-105,190,0,0
940,1,131,125,63,66,7,6,-285,-135,1,1
941,0,101,138,57,87,13,5,245,115,0,0
942,0,139,133,72,44,5,10,-105,-230,1,1
943,1,122,140,63,66,8,7,-130,160,1,1
944,0,148,134,68,75,12,9,115,-175,0,0
945,0,185,168,97,88,10,10,-121,140,0,0
946,1,77,101,37,42,8,5,-126,170,1,1
947,1,174,186,89,82,7,10,118,-140,0,0
948,0,94,92,47,41,8,6,116,-200,0,0
949,1,131,140,76,68,4,10,-116,170,0,0
950,0,97,109,52,45,6,7,-133,120,1,1
951,1,91,87,44,34,4,8,-215,-105,1,0
952,0,155,144,73,57,12,11,114,-170,1,1
953,1,129,155,47,91,18,1,-119,180,0,0
954,0,101,101,53,54,6,5,-125,135,1,1
955,1,158,138,92,77,6,9,-106,175,1,1
956,0,121,98,61,51,8,7,117,-170,1,1
957,1,138,151,74,106,8,4,-124,150,0,0
958,1,107,94,74,42,10,11,-265,-125,1,0
959,0,166,138,80,56,10,13,-116,130,0,0
960,0,163,152,77,73,10,9,159,-135,1,1
961,1,148,167,85,68,10,9,-127,150,0,0
962,0,151,126,50,69,6,6,154,-135,0,0
963,1,103,124,46,65,11,6,-118,170,0,0
964,1,86,103,37,45,4,5,-117,180,1,0
965,1,143,130,67,67,8,7,-163,120,0,0
966,0,106,150,58,91,16,5,148,-140,1,1
967,1,120,130,51,63,12,6,115,-155,0,0
968,0,147,139,76,46,7,11,107,-210,0,0
969,1,131,150,69,69,9,8,-174,115,1,1
970,0,159,149,75,89,12,9,-104,-205,0,0
971,0,151,147,70,80,10,10,109,-210,1,1
972,0,112,91,60,49,9,5,225,105,0,0
973,1,86,105,42,44,8,6,118,-155,1,1
974,1,178,193,90,85,7,10,116,-150,0,0
975,0,127,112,84,60,16,7,108,-200,1,1
976,0,98,101,49,46,9,6,-128,135,0,0
977,1,140,155,80,76,6,10,106,-150,1,1
978,0,104,113,55,46,6,8,-126,130,1,1
979,1,98,94,49,38,4,9,-179,115,0,0
980,0,169,148,78,58,13,12,116,-175,0,0
981,1,135,164,49,94,19,1,107,-160,1,1
982,0,115,107,58,57,6,6,-118,135,1,1
983,1,174,153,105,82,7,10,-200,-105,1,1
984,1,157,194,98,111,11,12,127,-135,0,0
985,0,129,102,65,51,8,8,-142,120,0,0
986,1,142,165,75,111,8,4,-126,155,1,0
987,1,119,102,82,49,11,12,-210,100,0,0
988,1,123,105,82,50,11,12,-255,-115,0,0
989,0,179,155,91,69,10,13,134,-160,0,0
990,0,172,163,82,77,10,10,153,-150,0,0
991,1,152,175,85,72,10,9,127,-140,1,1
992,0,160,139,57,79,7,6,115,-185,1,1
993,1,110,138,47,73,12,6,132,-135,0,0
994,1,96,108,40,47,5,6,-101,-180,0,0
995,1,151,142,69,77,10,7,-156,135,1,0
996,0,118,158,68,93,16,6,141,-155,0,0
997,1,126,144,54,68,13,6,108,-155,0,0
998,0,152,149,78,49,7,11,-109,160,1,0
999,1,144,159,79,76,9,9,-130,165,0,0
1000,0,174,165,80,102,14,9,170,-115,0,0
1001,0,160,153,73,82,10,11,-117,140,0,0
1002,0,190,177,99,91,10,10,-142,115,1,0
1003,0,120,103,67,57,9,5,180,-120,1,1
1004,0,123,107,68,57,10,6,215,-105,1,1
1005,1,97,111,48,48,8,7,-120,180,1,0
1006,1,184,202,90,89,7,10,-119,185,1,0
1007,0,141,119,92,61,17,8,-147,115,1,1
1008,0,104,112,53,52,10,6,110,-210,0,0
1009,1,157,168,93,87,7,11,-149,140,1,0
1010,0,113,119,59,46,7,9,109,-215,0,0
1011,1,109,103,53,43,4,9,-173,130,1,0
1012,1,160,181,83,114,9,5,-102,-170,0,0
1013,1,145,168,54,95,19,2,115,-150,0,0
1014,1,165,146,81,60,7,13,-175,105,1,1
1015,1,191,161,118,85,7,11,-147,140,1,1
1016,0,178,172,84,80,10,10,155,-125,0,0
1017,0,105,137,54,84,9,4,132,-160,0,0
1018,0,169,146,64,82,7,7,119,-185,0,0
1019,1,114,147,49,78,13,6,113,-150,0,0
1020,1,103,116,43,51,5,6,-270,-110,1,1
1021,1,149,177,86,96,10,8,-140,155,0,0
1022,0,160,156,82,52,8,12,230,-110,0,0
1023,1,151,168,82,83,9,9,-134,165,1,1
1024,0,164,163,74,87,12,11,-130,130,1,1
1025,0,133,116,75,61,12,7,125,-175,1,1
1026,0,131,132,72,78,7,7,-108,150,1,1
1027,0,150,123,97,63,18,9,-123,130,1,1
1028,1,170,189,85,118,9,5,152,-110,0,0
1029,0,99,107,43,62,7,6,155,-140,0,0
1030,1,177,159,88,65,8,14,-131,150,1,0
1031,1,205,168,129,86,8,12,-131,150,0,0
1032,0,95,101,37,76,12,2,104,-210,0,0
1033,1,118,128,64,62,6,8,-155,135,1,0
1034,1,156,178,83,118,8,5,103,-155,1,1
1035,1,132,115,86,57,14,12,-141,150,1,1
1036,0,190,165,96,75,10,13,-140,110,1,1
1037,0,191,184,89,87,10,10,116,-170,0,0
1038,0,112,151,55,95,10,4,116,-170,1,1
1039,1,114,121,55,52,7,9,-175,120,1,1
1040,0,144,136,64,62,7,7,144,-157,1,1
1041,1,111,119,48,51,5,7,107,-165,1,1
1042,0,157,128,63,63,10,10,150,-140,0,0
1043,1,157,184,86,99,10,8,-184,105,1,0
1044,0,131,160,55,97,8,2,140,-155,0,0
1045,0,163,164,82,57,8,12,-113,135,0,0
1046,1,158,177,89,86,9,10,125,-130,0,0
1047,0,182,182,83,115,14,9,105,-215,1,1
1048,1,85,106,34,51,7,8,-114,180,1,0
1049,0,196,183,104,95,10,11,126,-170,0,0
1050,0,140,124,78,61,12,8,164,-125,0,0
1051,1,105,121,54,53,8,8,-159,137,0,0
1052,0,139,142,76,80,7,8,-172,-110,1,1
1053,0,168,138,109,73,19,10,-117,145,0,0
1054,1,123,123,55,64,9,9,-115,185,0,0
1055,1,167,179,99,92,9,12,117,-145,0,0
1056,0,124,131,63,51,9,9,-127,125,1,1
1057,1,118,109,56,45,4,10,-170,120,1,1
1058,1,178,197,86,121,9,5,-127,160,0,0
1059,0,106,114,44,67,9,6,170,-120,1,1
1060,1,181,165,89,65,8,15,-132,150,1,1
1061,1,216,181,135,93,8,12,-116,154,1,0
1062,0,99,108,39,79,12,2,140,-155,0,0
1063,1,126,136,71,68,8,9,-200,110,0,0
1064,1,168,184,88,120,8,6,116,-135,1,1
1065,1,143,126,95,61,15,13,-290,-140,1,1
1066,0,199,171,103,76,10,14,-150,105,0,0
1067,0,197,188,89,88,10,10,117,-170,0,0
1068,0,125,162,62,101,10,5,106,-174,0,0
1069,1,121,128,60,53,8,10,-200,100,0,0
1070,0,157,146,71,68,7,8,143,-150,1,1
1071,1,122,128,56,55,6,8,-104,-170,1,1
1072,0,165,137,66,68,10,10,115,-200,1,1
1073,0,176,142,73,69,10,11,230,-101,0,0
1074,1,164,187,87,99,12,9,-130,160,0,0
1075,0,139,168,61,104,9,2,170,-130,1,1
1076,0,169,176,84,62,8,12,-131,115,0,0
1077,1,164,186,90,93,9,10,135,-125,1,1
1078,0,193,187,89,118,15,10,129,-165,0,0
1079,1,92,110,37,53,8,9,-155,135,1,0
1080,0,207,194,108,104,10,11,250,120,0,0
1081,0,143,131,78,62,12,8,115,-180,1,1
1082,1,115,134,60,60,8,8,-158,130,0,0
1083,0,147,150,79,81,7,9,117,-180,1,1
1084,0,177,149,113,81,23,10,-106,150,0,0
1085,1,128,134,58,70,9,9,-144,145,1,1
1086,1,170,188,99,97,10,12,126,-130,1,1
1087,0,133,134,68,51,9,10,-141,110,0,0
1088,1,127,117,61,48,6,11,-130,170,0,0
1089,1,132,128,62,55,6,11,-270,-119,1,1
1090,1,186,209,89,126,9,5,-120,170,0,0
1091,0,117,122,49,67,10,7,205,-115,0,0
1092,1,192,170,98,68,8,16,-170,120,0,0
1093,1,230,192,141,98,8,13,106,-150,1,1
1094,0,106,118,42,83,12,2,109,-205,1,1
1095,1,133,147,74,74,8,9,-122,170,0,0
1096,1,180,197,95,124,9,7,111,-145,1,1
1097,1,154,129,103,63,15,14,-142,155,0,0
1098,0,204,176,104,78,10,14,154,-135,0,0
1099,0,202,199,92,97,11,10,150,-140,1,1
1100,0,136,176,67,107,10,5,-116,130,0,0
1101,1,129,139,60,58,8,10,-235,-105,1,1
1102,0,170,157,80,75,7,9,130,-170,1,1
